beer_id_beerAdvocate,beer_name_beerAdvocate,brewery_id_beerAdvocate,brewery_name_beerAdvocate,beer_id_rateBeer,beer_name_rateBeer,brewery_id_rateBeer,brewery_name_rateBeer,similarity
964,Pike Old 89 Nitro Porter,365,Pike Pub & Brewery,1177,Pike Old 89 Nitro Porter,193,Pike Pub & Brewery,1.0
45225,Oud Beersel Kriek,828,Brouwerij Oud Beersel,88020,Oud Beersel Kriek,2010,Brouwerij Oud Beersel,1.0
3647,Cream Stout,1345,Dick's Brewing Company,5359,Dicks Cream Stout,889,Dicks Brewing Company,1.0
17133,Bavarian Style Hefeweizen,1345,Dick's Brewing Company,34008,Dicks Bavarian Style Hefeweizen,889,Dicks Brewing Company,1.0
15691,Dick's Harvest Ale,1345,Dick's Brewing Company,5360,Dicks Harvest Ale,889,Dicks Brewing Company,1.0
48525,Pike Double IPA,365,Pike Pub & Brewery,102642,Pike Double IPA,193,Pike Pub & Brewery,1.0
15268,Working Man's Brown Ale,1345,Dick's Brewing Company,26405,Dicks Working Mans Brown Ale,889,Dicks Brewing Company,1.0
14783,Dick's IPA,1345,Dick's Brewing Company,17782,Dicks IPA,889,Dicks Brewing Company,1.0
14062,Double Diamond Winter Ale,1345,Dick's Brewing Company,19034,Dicks Double Diamond Winter Ale,889,Dicks Brewing Company,1.0
12832,Rye Ale,1345,Dick's Brewing Company,10763,Dicks Rye Ale,889,Dicks Brewing Company,1.0
25277,Oud Beersel Framboise,828,Brouwerij Oud Beersel,49975,Oud Beersel Framboise,2010,Brouwerij Oud Beersel,1.0
2595,Oud Beersel Oude Geuze Vieille,828,Brouwerij Oud Beersel,10907,Oud Beersel Oude Geuze,2010,Brouwerij Oud Beersel,1.0
2596,Oud Beersel Oude Kriek Vieille,828,Brouwerij Oud Beersel,10908,Oud Beersel Oude Kriek,2010,Brouwerij Oud Beersel,1.0
53449,Pike Tripel Kriek,365,Pike Pub & Brewery,110620,Pike Tripel Kriek,193,Pike Pub & Brewery,1.0
53495,Pike Tandem,365,Pike Pub & Brewery,94709,Pike Tandem Pumpkin,193,Pike Pub & Brewery,1.0
67558,Drayman's Delight,11743,Naylor's Brewery,80830,Naylors Draymans Delight,6082,Naylors,1.0
12661,Lava Rock Porter,1345,Dick's Brewing Company,13717,Dicks Lava Rock Porter,889,Dicks Brewing Company,1.0
50544,Hops Of Wrath,20430,Dust Bowl Brewing Company,106761,Dust Bowl Hops Of Wrath,10634,Dust Bowl Brewing Company,1.0
58027,Pike Dry Wit,365,Pike Pub & Brewery,120497,Pike Dry Wit,193,Pike Pub & Brewery,1.0
12660,Best Bitter,1345,Dick's Brewing Company,17798,Dicks Best Bitter ,889,Dicks Brewing Company,1.0
959,Pike Pale Ale,365,Pike Pub & Brewery,1172,Pike Pale Ale,193,Pike Pub & Brewery,1.0
10441,Dick's Silk Lady,1345,Dick's Brewing Company,5073,Dicks Silk Lady,889,Dicks Brewing Company,1.0
10273,Grand Cru,1345,Dick's Brewing Company,14999,Dicks Grand Cru,889,Dicks Brewing Company,1.0
58631,Wonder Wheat,13448,Wonder Bar (Wyoming State Brewing Company),58179,Wonder Bar Wonder Wheat,6768,Wyoming State Brewing Company (Wonder Bar Pub),1.0
58630,Center Street Stout,13448,Wonder Bar (Wyoming State Brewing Company),58182,Wonder Bar Center Street Stout,6768,Wyoming State Brewing Company (Wonder Bar Pub),1.0
961,Naughty Nellie's Ale,365,Pike Pub & Brewery,8633,Pike Naughty Nellies Ale,193,Pike Pub & Brewery,1.0
17462,Loteling Bruin,180,Brouwerij Huyghe,11778,Loteling Bruin ,167,Brouwerij Huyghe,1.0
31919,Rock Chuck Rye,13447,Lander Brewing Company,112434,Lander Rock Chuck Rye,11000,Lander Brewing Company,1.0
60129,Blonde Ale,13446,Wind River Brewing Company,128834,Wind River Blonde Ale,4803,Wind River Brewing,1.0
52584,Golden 21,2042,Santa Barbara Brewing Company,93708,Santa Barbara Golden 21,2381,Santa Barbara Brewing Company,1.0
963,Pike Old Bawdy Barley Wine,365,Pike Pub & Brewery,1176,Pike Old Bawdy Barley Wine,193,Pike Pub & Brewery,1.0
58791,Wyoming Pale Ale,13446,Wind River Brewing Company,34944,Wind River Wyoming Pale Ale (WPA),4803,Wind River Brewing,1.0
70116,Pinnacle Bitter,11743,Naylor's Brewery,71561,Naylors Pinnacle Bitter,6082,Naylors,1.0
54855,Dick's Bottleworks IPA,1345,Dick's Brewing Company,13512,Dicks Bottleworks IPA,889,Dicks Brewing Company,1.0
65839,VårTripel 2010,8264,Nørrebro Bryghus,118441,Nørrebro VårTripel 2010,3992,Nørrebro Bryghus,1.0
56017,Osculum Infame,408,Silver Gulch Brewing and Bottling Co.,116898,"Silver Gulch Osculum Infame "" The Kiss of Shame""",2239,Silver Gulch Brewing & Bottling Co.,1.0
72297,Espresso Brown,8264,Nørrebro Bryghus,144098,Nørrebro Espresso Brown,3992,Nørrebro Bryghus,1.0
72298,Citra Pale Ale,8264,Nørrebro Bryghus,145599,Nørrebro Citra Pale Ale,3992,Nørrebro Bryghus,1.0
75398,Forårs Bock,8264,Nørrebro Bryghus,149704,Nørrebro Forårs Bock (Økologisk),3992,Nørrebro Bryghus,1.0
66872,Commencement Bay,1386,Harmon Restaurant & Brewery,57831,Harmon Commencement Bay IPA,3015,Harmon Brewery & Restaurant,1.0
27621,Winter Warmer,10378,Old Capitol Brew Works and Public House,54713,Old Capitol Winter Warmer,5328,Old Capitol Brew Works and Public House,1.0
74285,Autumn Ale,11743,Naylor's Brewery,133345,Naylors Autumn Ale,6082,Naylors,1.0
13258,Pike Golden Ale,365,Pike Pub & Brewery,1174,Pike Golden Ale,193,Pike Pub & Brewery,1.0
14637,Blackhorse Ale,8269,Blackhorse Pub & Brewery,12126,Blackhorse Ale,1309,Blackhorse Pub & Brewery,1.0
29187,Maggs Magnificent Mild,13473,West Berkshire Brewery Company,29510,West Berkshire Maggs Magnificent Mild ,219,West Berkshire,1.0
29186,Mr Chubb's Lunchtime Bitter,13473,West Berkshire Brewery Company,25807,West Berkshire Mr Chubbs Lunchtime Bitter,219,West Berkshire,1.0
14678,Barnstormer Red,8269,Blackhorse Pub & Brewery,12127,Blackhorse Barnstormer Red,1309,Blackhorse Pub & Brewery,1.0
15507,Oatmeal Stout,365,Pike Pub & Brewery,15436,Pike Oatmeal Stout,193,Pike Pub & Brewery,1.0
17846,Pike Amber Weisse,365,Pike Pub & Brewery,35743,Pike Amber Weisse,193,Pike Pub & Brewery,1.0
56626,Golden Ale,1345,Dick's Brewing Company,20872,Dicks Golden Ale,889,Dicks Brewing Company,1.0
33227,Pike Tandem Double Ale,365,Pike Pub & Brewery,49928,Pike Tandem Double Ale,193,Pike Pub & Brewery,1.0
9562,Dick's Barley Wine,1345,Dick's Brewing Company,17935,Dicks Barley Wine,889,Dicks Brewing Company,1.0
9183,Mountain Ale,1345,Dick's Brewing Company,21377,Dicks Mountain Ale,889,Dicks Brewing Company,1.0
8835,Dick's Belgian Double,1345,Dick's Brewing Company,17351,Dicks Belgian Double,889,Dicks Brewing Company,1.0
7483,Dicks Pale Ale,1345,Dick's Brewing Company,5357,Dicks Pale Ale,889,Dicks Brewing Company,1.0
7072,Smoked Porter,1345,Dick's Brewing Company,15000,Dicks Smoked Porter,889,Dicks Brewing Company,1.0
34590,Monk's Uncle Tripel,365,Pike Pub & Brewery,68750,Pike Monks Uncle Tripel Ale,193,Pike Pub & Brewery,1.0
44859,Pro-Am Porter,365,Pike Pub & Brewery,92262,Pike Pro-Am Porter,193,Pike Pub & Brewery,1.0
66441,Pom Bomb,4555,Tustin Brewing Company,139474,Tustin Pom Bomb,3010,Tustin Brewing Company,1.0
5711,Imperial Stout,1345,Dick's Brewing Company,5074,Dicks Imperial Stout,889,Dicks Brewing Company,1.0
56632,Imperial Red,1345,Dick's Brewing Company,121530,Dicks Imperial Red,889,Dicks Brewing Company,1.0
27975,Dirty Blonde,10378,Old Capitol Brew Works and Public House,56016,Old Capitol Dirty Blonde Chocolate Ale,5328,Old Capitol Brew Works and Public House,1.0
56628,Dick's Imperial IPA (Dedication Series),1345,Dick's Brewing Company,141587,Dicks Imperial IPA,889,Dicks Brewing Company,1.0
10070,Masthead Tawny Ale,4669,Masthead Brewery,14480,Masthead Tawny Ale,1669,Masthead Brewery,1.0
10072,Sanctuary Cove Premium Lager,4669,Masthead Brewery,6992,Sanctuary Cove Premium Lager,1669,Masthead Brewery,1.0
1374,Summit Extra Pale Ale,467,Summit Brewing Company,7344,Summit Extra Pale Ale,1233,Summit Brewing Company,1.0
9162,Unertl Weissbier Bock,3694,Unertl Weissbier GmbH,18535,Unertl Weissbier Bock,2330,Unertl Weissbier,1.0
50344,Mariposa Golden Amber,19380,Mariposa Brewing Company,104751,Mariposa Golden Amber,10524,Mariposa Brewing Company,1.0
72334,Brandy Barrel Aged Hairy Eyeball,220,Lagunitas Brewing Company,153045,Lagunitas Brandy Barrel Aged Hairy Eyeball,1167,Lagunitas Brewing Company,1.0
70014,541 Lager,19378,Hop Valley Brewing Company,128456,Hop Valley 541 Lager,10421,Hop Valley Brewing Company,1.0
67282,Cascadian Noir,19378,Hop Valley Brewing Company,142215,Hop Valley Cascadian Noir,10421,Hop Valley Brewing Company,1.0
60332,Alpha Centauri Binary IPA,19378,Hop Valley Brewing Company,128415,Hop Valley Alpha Centauri Binary IPA,10421,Hop Valley Brewing Company,1.0
51477,Natty Red,19378,Hop Valley Brewing Company,102770,Hop Valley Natty Red,10421,Hop Valley Brewing Company,1.0
61237,That Old Chestnut,5128,Frog Island Brewery,36031,Frog Island That Old Chestnut,2979,Frog Island,1.0
51475,Stepchild Red,19378,Hop Valley Brewing Company,102744,Hop Valley Stepchild Red,10421,Hop Valley Brewing Company,1.0
51417,Double D Blonde,19378,Hop Valley Brewing Company,102745,Hop Valley Double D Blonde,10421,Hop Valley Brewing Company,1.0
49914,Alphadelic IPA,19378,Hop Valley Brewing Company,102746,Hop Valley Alphadelic IPA ,10421,Hop Valley Brewing Company,1.0
14225,Fässla Gold-Pils,471,Brauerei Fässla,10605,Fässla Gold-Pils,1949,Brauerei Fässla,1.0
14611,Fässla Bambergator,471,Brauerei Fässla,10607,Fässla Bambergator,1949,Brauerei Fässla,1.0
25607,Fässla Weizla Dunkel,471,Brauerei Fässla,15923,Fässla Weizla Dunkel,1949,Brauerei Fässla,1.0
14794,McAuslan Cream Ale,194,McAuslan Brewing,844,McAuslan Cream Ale,137,McAuslan Brewing,1.0
6605,Fässla Zwergla,471,Brauerei Fässla,10606,Fässla Zwergla,1949,Brauerei Fässla,1.0
76704,Fässla Weizla Hell,471,Brauerei Fässla,10608,Fässla Weizla Hell,1949,Brauerei Fässla,1.0
8515,Fässla Lagerbier,471,Brauerei Fässla,10604,Fässla Lagerbier,1949,Brauerei Fässla,1.0
60340,Fire-Bellied Toad,5128,Frog Island Brewery,20756,Frog Island Fire-Bellied Toad,2979,Frog Island,1.0
9861,Unertl Ursud,3694,Unertl Weissbier GmbH,19235,Unertl Ursud,2330,Unertl Weissbier,1.0
55856,4C 10th Anniversary Ale,1042,Nodding Head Brewery and Restaurant,117696,Nodding Head 4C 10th Anniversary Ale,1252,Nodding Head Brewery,1.0
28821,Winter Spice,1618,Sarasota Brewing Company,55353,Sarasota Brewing Winter Spice,3378,Sarasota Brewing Company,1.0
28823,Ya Mills Honeymeade Ale,1618,Sarasota Brewing Company,27832,Sarasota Brewing Ya Mills Honeymeade Ale,3378,Sarasota Brewing Company,1.0
41678,Sarasota Gold,1618,Sarasota Brewing Company,81461,Sarasota Brewing Sarasota Gold,3378,Sarasota Brewing Company,1.0
17403,Saint Barb's Tripel,4712,"Brewhouse, The",39675,The Brewhouse Saint Barbs Tripel,5255,The Brewhouse (California),1.0
24508,Nirvana Pale Ale,4712,"Brewhouse, The",39668,The Brewhouse Nirvana Pale Ale,5255,The Brewhouse (California),1.0
27937,Saint Barb's Dubbel,4712,"Brewhouse, The",39674,The Brewhouse Saint Barbs Dubbel,5255,The Brewhouse (California),1.0
31268,West Beach IPA,4712,"Brewhouse, The",77471,The Brewhouse West Beach IPA,5255,The Brewhouse (California),1.0
8649,Schweiger Leichte Sport Weisse,3691,Privatbrauerei Schweiger,98228,Schweiger Leichte Sport Weisse,2727,Privatbrauerei Schweiger,1.0
8177,Schweiger Schmankerl Weisse,3691,Privatbrauerei Schweiger,18206,Schweiger Schmankerl Weisse,2727,Privatbrauerei Schweiger,1.0
70309,Lucky 13.alt,220,Lagunitas Brewing Company,147337,Lagunitas Lucky 13.alt,1167,Lagunitas Brewing Company,1.0
24746,Golden Wheat,1618,Sarasota Brewing Company,29460,Sarasota Brewing Golden Wheat,3378,Sarasota Brewing Company,1.0
11997,Wheat Beer,4705,Jaipur Restaurant and Brewpub,27392,Jaipur Wheat Beer,4039,Jaipur Restaurant & Brewpub,1.0
11998,Raspberry Wheat,4705,Jaipur Restaurant and Brewpub,27389,Jaipur Raspberry Wheat,4039,Jaipur Restaurant & Brewpub,1.0
11999,Jalapeño Ale,4705,Jaipur Restaurant and Brewpub,40483,Jaipur Jalapeño Ale,4039,Jaipur Restaurant & Brewpub,1.0
24747,J's Bitter,1618,Sarasota Brewing Company,53594,Sarasota Brewing Js Bitter,3378,Sarasota Brewing Company,1.0
24748,Milk Stout,1618,Sarasota Brewing Company,44040,Sarasota Brewing Milk Stout,3378,Sarasota Brewing Company,1.0
11091,Flanagan's Amber Ale,4706,Belle Isle Restaurant & Brewery,25221,Belle Isle Flanagans Amber Ale,3565,Belle Isle Brewery,1.0
32934,Lead Pipe Lager,1042,Nodding Head Brewery and Restaurant,110509,Nodding Head Lead Pipe Lager,1252,Nodding Head Brewery,1.0
2129,Coopers Original Pale Ale,491,Coopers Brewery Limited,4060,Coopers Original Pale Ale,280,Coopers Brewery,1.0
49291,Pale Ale,19402,Inland Empire Brewing Company,99415,Inland Empire American Pale Ale,10174,Inland Empire Brewing,1.0
35708,Sorachi Ace,1042,Nodding Head Brewery and Restaurant,70848,Nodding Head Sorachi Ace Double IPA,1252,Nodding Head Brewery,1.0
2130,Coopers Dark Ale,491,Coopers Brewery Limited,4061,Coopers Dark Ale,280,Coopers Brewery,1.0
69110,Paradime Sac,220,Lagunitas Brewing Company,139659,Lagunitas Sacto Fusion: Paradime Sac,1167,Lagunitas Brewing Company,1.0
36219,Oatmeal Stout,4706,Belle Isle Restaurant & Brewery,23230,Belle Isle Oatmeal Stout,3565,Belle Isle Brewery,1.0
2131,Coopers Best Extra Stout,491,Coopers Brewery Limited,1590,Coopers Best Extra Stout,280,Coopers Brewery,1.0
26733,Schweiger Helles Export,3691,Privatbrauerei Schweiger,15629,Schweiger Helles Export,2727,Privatbrauerei Schweiger,1.0
38998,Fat Boy Porter,1042,Nodding Head Brewery and Restaurant,18731,Nodding Head Fat Boy Porter,1252,Nodding Head Brewery,1.0
21576,Coopers Mild Ale,491,Coopers Brewery Limited,39870,Coopers Mild Ale,280,Coopers Brewery,1.0
40921,Wet Chinook Double IPA,1042,Nodding Head Brewery and Restaurant,97906,Nodding Head Wet Chinook Double IPA,1252,Nodding Head Brewery,1.0
71903,Port Barrel Aged Censored,220,Lagunitas Brewing Company,150279,Lagunitas Port Barrel Aged Censored,1167,Lagunitas Brewing Company,1.0
42809,The Phunk,1042,Nodding Head Brewery and Restaurant,88827,Nodding Head The Phunk,1252,Nodding Head Brewery,1.0
28650,Midnight Pass Porter,1618,Sarasota Brewing Company,29461,Sarasota Brewing Midnight Pass Porter,3378,Sarasota Brewing Company,1.0
28651,Nutty Brown Ale,1618,Sarasota Brewing Company,53592,Sarasota Brewing Nutty Brown Ale,3378,Sarasota Brewing Company,1.0
28653,Sequoia Amber Lager,1618,Sarasota Brewing Company,42367,Sarasota Brewing Sequoia Amber Lager ,3378,Sarasota Brewing Company,1.0
44200,Prudence Pale Ale,1042,Nodding Head Brewery and Restaurant,73135,Nodding Head Prudence Pale Ale,1252,Nodding Head Brewery,1.0
17317,Blond Lager,3691,Privatbrauerei Schweiger,98037,Schweiger Blond Lager,2727,Privatbrauerei Schweiger,1.0
48770,Fava's Revenge,1042,Nodding Head Brewery and Restaurant,101037,Nodding Head Favas Revenge,1252,Nodding Head Brewery,1.0
4982,700 Level,1042,Nodding Head Brewery and Restaurant,16576,Nodding Head 700 Level,1252,Nodding Head Brewery,1.0
50991,Phruit Phunk,1042,Nodding Head Brewery and Restaurant,106413,Nodding Head Phruit Phunk,1252,Nodding Head Brewery,1.0
31270,Condor Pilsner,4712,"Brewhouse, The",39666,The Brewhouse Condor Pilsner,5255,The Brewhouse (California),1.0
72051,Arnulfus 1809,512,De 3 Horne Bierbrouwerij,97601,Arnulfus 1809,1430,De 3 Horne,1.0
17637,Summit Oatmeal Stout,467,Summit Brewing Company,35672,Summit Oatmeal Stout,1233,Summit Brewing Company,1.0
1653,PWB 360 Lager,473,Pacific Western Brewing Company,4188,Pacific Western PWB 360 Lager,721,Pacific Western Brewing Company,1.0
51411,Black Creek Pale Ale,20220,Black Creek Historic Brewery,109177,Black Creek Pale Ale,10478,Black Creek Historic Brewery,1.0
51410,Black Creek IPA,20220,Black Creek Historic Brewery,107364,Black Creek IPA Barrel Aged,10478,Black Creek Historic Brewery,1.0
50003,Black Creek Dark Ale,20220,Black Creek Historic Brewery,109148,Black Creek Dark Ale,10478,Black Creek Historic Brewery,1.0
40660,Maasbrees Winterbier,512,De 3 Horne Bierbrouwerij,11341,De 3 Horne Maasbrees Winterbier,1430,De 3 Horne,1.0
1203,Pick Axe Porter,408,Silver Gulch Brewing and Bottling Co.,12856,Silver Gulch Pick Axe Porter,2239,Silver Gulch Brewing & Bottling Co.,1.0
73801,Fusion VII,220,Lagunitas Brewing Company,154666,Lagunitas Fusion VII,1167,Lagunitas Brewing Company,1.0
56801,Belgian Chocolate Stout,1042,Nodding Head Brewery and Restaurant,117697,Nodding Head Belgian Chocolate Stout,1252,Nodding Head Brewery,1.0
656,Tripel Karmeliet,202,Brouwerij Bosteels,5368,Tripel Karmeliet,632,Brouwerij Bosteels,1.0
635,Pauwel Kwak,202,Brouwerij Bosteels,3658,Pauwel Kwak,632,Brouwerij Bosteels,1.0
62195,Harvest Ale,1042,Nodding Head Brewery and Restaurant,17635,Nodding Head Harvest Ale,1252,Nodding Head Brewery,1.0
20759,Fireside Winter Ale,4724,Gulf Islands Brewery,41164,Gulf Islands Fireside Winter Ale,3964,Gulf Islands Brewery,1.0
45418,Fisherman's Bavarian Wheat,8325,Cape Ann Brewing Company,104355,Cape Ann Fishermans Bavarian Wheat Ale,4741,Cape Ann Brewing Company,1.0
11697,Pacific Pilsner,473,Pacific Western Brewing Company,4184,Pacific Pilsner,721,Pacific Western Brewing Company,1.0
35191,Wit Voetje,512,De 3 Horne Bierbrouwerij,111049,De 3 Horne Bockaar Wit Voetje,1430,De 3 Horne,1.0
74986,Lagunitas Sucks Holiday Ale,220,Lagunitas Brewing Company,158433,Lagunitas Sucks Holiday Ale,1167,Lagunitas Brewing Company,1.0
42506,Wiegeleir Grand Cru,512,De 3 Horne Bierbrouwerij,30464,De 3 Horne Wiegeleir Grand Cru,1430,De 3 Horne,1.0
32469,Pacific Dry,473,Pacific Western Brewing Company,4185,Pacific Dry,721,Pacific Western Brewing Company,1.0
45607,Heidelberger Hefe Weizen Hell,6811,Heidelberger Brauerei GmbH,34990,Heidelberger Hefe Weizen Hell,1968,Heidelberger Brauerei,1.0
58063,Fisherman's Oyster Stout,8325,Cape Ann Brewing Company,123180,Cape Ann Fishermans Oyster Stout,4741,Cape Ann Brewing Company,1.0
49389,Traditional Lager,473,Pacific Western Brewing Company,4190,Pacific Western Traditional Lager,721,Pacific Western Brewing Company,1.0
52131,Cariboo Genuine Draft,473,Pacific Western Brewing Company,102141,Pacific Western Cariboo Genuine Draft,721,Pacific Western Brewing Company,1.0
53554,Dude Limelite,473,Pacific Western Brewing Company,110722,Pacific Western Dude Limelite,721,Pacific Western Brewing Company,1.0
59694,Cariboo Honey Lager,473,Pacific Western Brewing Company,140486,Pacific Western Cariboo Honey Lager,721,Pacific Western Brewing Company,1.0
61378,Fisherman's Sunrise Saison,8325,Cape Ann Brewing Company,136588,Cape Ann Fishermans Sunrise Saison,4741,Cape Ann Brewing Company,1.0
61379,Fisherman's Eclipse,8325,Cape Ann Brewing Company,102089,Cape Ann Fishermans Eclipse,4741,Cape Ann Brewing Company,1.0
62244,Fisherman's Imperial Pumpkin Stout,8325,Cape Ann Brewing Company,131466,Cape Ann Fishermans Imperial Pumpkin Stout   ,4741,Cape Ann Brewing Company,1.0
41476,Spalter Premium Pils Nr.1,2850,Stadtbrauerei Spalt,45723,Spalter Premium Pils Nr.1,3950,Stadtbrauerei Spalt,1.0
35886,Spalter Helles Vollbier,2850,Stadtbrauerei Spalt,45660,Spalter Helles Vollbier,3950,Stadtbrauerei Spalt,1.0
9159,Natureland Organic Lager,473,Pacific Western Brewing Company,4187,Pacific Western Natureland Organic Lager,721,Pacific Western Brewing Company,1.0
35707,Spalter Premium Pils,2850,Stadtbrauerei Spalt,97092,Spalter Premium Pils,3950,Stadtbrauerei Spalt,1.0
51412,Black Creek Stout,20220,Black Creek Historic Brewery,156543,Black Creek Stout,10478,Black Creek Historic Brewery,1.0
53110,Black Creek Porter,20220,Black Creek Historic Brewery,135053,Black Creek Porter (Bottle),10478,Black Creek Historic Brewery,1.0
17119,Fisherman's Brew,8325,Cape Ann Brewing Company,34069,Cape Ann Fishermans Brew,4741,Cape Ann Brewing Company,1.0
68824,Apeldoorns Stadsbier,512,De 3 Horne Bierbrouwerij,29988,Stadsbierbrouwerij Apeldoorn Apeldoorns Stadsbier,1430,De 3 Horne,1.0
35005,Saint Barb's Abbey Ale,4712,"Brewhouse, The",39673,The Brewhouse Saint Barbs Abbey Ale ,5255,The Brewhouse (California),1.0
52596,Old North State Pale Ale,20288,Old North State Winery And Brewery,110771,Old North State Pale Ale,10875,Old North State Winery,1.0
74120,Kirkwood Station Black Rye IPA,20268,Kirkwood Station Brewing Company,158302,Kirkwood Station Black Rye IPA,7711,Kirkwood Station Brewing Company,1.0
35124,Montecito Street Wheat,4712,"Brewhouse, The",39667,The Brewhouse Montecito Street Wheat,5255,The Brewhouse (California),1.0
21553,Fisherman's Winter Lager,8325,Cape Ann Brewing Company,44374,Cape Ann Fishermans Winter Lager,4741,Cape Ann Brewing Company,1.0
43320,Harry Porter,4712,"Brewhouse, The",39672,The Brewhouse Harry Porter,5255,The Brewhouse (California),1.0
46530,Bonnie Jean's Scottish Ale,4712,"Brewhouse, The",96732,The Brewhouse Bonnie Jeans Scottish Ale,5255,The Brewhouse (California),1.0
46531,Smoked Porter,4712,"Brewhouse, The",96731,The Brewhouse Smoked Porter,5255,The Brewhouse (California),1.0
51732,Big Johnson,4712,"Brewhouse, The",118679,The Brewhouse Big Johnson Barley Wine,5255,The Brewhouse (California),1.0
